,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG
2095,77237,"Kelly, Gerard",Gerard Kelly,0,1946,1947,HISTADD_jerry_kelly,0,,,,,Y
2096,203527,"Kelly, Ryan",Ryan Kelly,0,2013,2016,ryan_kelly,0,,,,,Y
2097,77238,"Kelly, Tom",Tom Kelly,0,1948,1948,HISTADD_tom_kelly,0,,,,,Y
2098,77239,"Kelser, Greg",Greg Kelser,0,1979,1984,HISTADD_greg_kelser,0,,,,,Y
2099,77240,"Kelso, Ben",Ben Kelso,0,1973,1973,HISTADD_ben_kelso,0,,,,,Y
2100,431,"Kemp, Shawn",Shawn Kemp,0,1989,2002,shawn_kemp,0,,,,,Y
2101,1118,"Kempton, Tim",Tim Kempton,0,1986,1997,tim_kempton,0,,,,,Y
2102,77242,"Kendrick, Frank",Frank Kendrick,0,1974,1974,HISTADD_frank_kendrick,0,,,,,Y
2103,1628379,"Kennard, Luke",Luke Kennard,1,2017,2018,luke_kennard,1610612765,Detroit,Pistons,DET,pistons,Y
2104,202810,"Kennedy, D.J.",D.J. Kennedy,0,2011,2011,d.j._kennedy,0,,,,,Y
2105,77243,"Kennedy, Eugene",Eugene Kennedy,0,1976,1976,HISTADD_goo_kennedy,0,,,,,Y
2106,77244,"Kennedy, Joe",Joe Kennedy,0,1968,1969,HISTADD_joe_kennedy,0,,,,,Y
2107,77245,"Kennedy, William",William Kennedy,0,1960,1960,HISTADD_pickles_kennedy,0,,,,,Y
2108,77246,"Kenon, Larry",Larry Kenon,0,1976,1982,HISTADD_larry_kenon,0,,,,,Y
2109,77247,"Kenville, Bill",Bill Kenville,0,1953,1959,HISTADD_billy_kenville,0,,,,,Y
2110,1801,"Kerner, Jonathan",Jonathan Kerner,0,1998,2002,jonathan_kerner,0,,,,,Y
2111,77248,"Kerr, Johnny",Johnny Kerr,0,1954,1965,HISTADD_johnny_kerr,0,,,,,Y
2112,70,"Kerr, Steve",Steve Kerr,0,1988,2002,steve_kerr,0,,,,,Y
2113,77249,"Kerris, Jack",Jack Kerris,0,1949,1952,HISTADD_jack_kerris,0,,,,,Y
2114,760,"Kersey, Jerome",Jerome Kersey,0,1984,2000,jerome_kersey,0,,,,,Y
2115,77251,"Kessler, Alec",Alec Kessler,0,1990,1993,HISTADD_alec_kessler,0,,,,,Y
2116,1930,"Ketner, Lari",Lari Ketner,0,1999,2000,lari_ketner,0,,,,,Y
2117,705,"Keys, Randolph",Randolph Keys,0,1988,1995,randolph_keys,0,,,,,Y
2118,2751,"Khryapa, Viktor",Viktor Khryapa,0,2004,2007,viktor_khryapa,0,,,,,Y
2119,467,"Kidd, Jason",Jason Kidd,0,1994,2012,jason_kidd,0,,,,,Y
2120,77254,"Kidd, Warren",Warren Kidd,0,1993,1993,HISTADD_warren_kidd,0,,,,,Y
2121,203077,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,1,2012,2018,michael_kidd-gilchrist,1610612766,Charlotte,Hornets,CHA,hornets,Y
2122,77255,"Kiffin, Irv",Irv Kiffin,0,1979,1979,HISTADD_irvin_kiffin,0,,,,,Y
2123,77256,"Kiley, Jack",Jack Kiley,0,1951,1952,HISTADD_jack_kiley,0,,,,,Y
2124,77257,"Killum, Ernie",Ernie Killum,0,1970,1970,HISTADD_ernie_killum,0,,,,,Y
2125,77258,"Kilpatrick, Carl",Carl Kilpatrick,0,1979,1979,HISTADD_carl_kilpatrick,0,,,,,Y
2126,203930,"Kilpatrick, Sean",Sean Kilpatrick,1,2014,2017,sean_kilpatrick,1610612741,Chicago,Bulls,CHI,bulls,Y
2127,77259,"Kimball, Toby",Toby Kimball,0,1966,1974,HISTADD_toby_kimball,0,,,,,Y
2128,77260,"Kimble, Bo",Bo Kimble,0,1990,1992,HISTADD_bo_kimble,0,,,,,Y
2129,77261,"Kimbrough, Stan",Stan Kimbrough,0,1989,1992,HISTADD_stan_kimbrough,0,,,,,Y
2130,77262,"Kinch, Chad",Chad Kinch,0,1980,1980,HISTADD_chad_kinch,0,,,,,Y
2131,77263,"King, Albert",Albert King,0,1981,1991,HISTADD_albert_king,0,,,,,Y
2132,77264,"King, Bernard",Bernard King,0,1977,1992,HISTADD_bernard_king,0,,,,,Y
2133,12,"King, Chris",Chris King,0,1993,1998,chris_king,0,,,,,Y
2134,77266,"King, Dan",Dan King,0,1954,1954,HISTADD_dan_king,0,,,,,N
2135,701,"King, Frankie",Frankie King,0,1995,1996,frankie_king,0,,,,,Y
2136,77268,"King, George",George King,0,1951,1957,HISTADD_george_king,0,,,,,Y
2137,1628994,"King, George",George King,0,2018,2018,george_king,0,,,,,Y
2138,1562,"King, Gerard",Gerard King,0,1998,2000,gerard_king,0,,,,,Y
2139,77270,"King, Jim",Jim King,0,1963,1972,HISTADD_country_king,0,,,,,Y
2140,728,"King, Jimmy",Jimmy King,0,1995,1996,jimmy_king,0,,,,,Y
2141,77272,"King, Maury",Maury King,0,1959,1962,HISTADD_maury_king,0,,,,,Y
2142,77273,"King, Reggie",Reggie King,0,1979,1984,HISTADD_reggie_king,0,,,,,Y
2143,1101,"King, Rich",Rich King,0,1991,1994,rich_king,0,,,,,Y
2144,351,"King, Stacey",Stacey King,0,1989,1996,stacey_king,0,,,,,Y
2145,77276,"King, Tom",Tom King,0,1946,1946,HISTADD_tom_king,0,,,,,Y
2146,77277,"Kinney, Bob",Bob Kinney,0,1948,1949,HISTADD_bob_kinney,0,,,,,Y
2147,200814,"Kinsey, Tarence",Tarence Kinsey,0,2006,2008,tarence_kinsey,0,,,,,Y
2148,1905,"Kirilenko, Andrei",Andrei Kirilenko,0,2001,2014,andrei_kirilenko,0,,,,,Y
2149,203945,"Kirk, Alex",Alex Kirk,0,2014,2014,alex_kirk,0,,,,,Y
2150,77278,"Kirk, Walt",Walt Kirk,0,1948,1951,HISTADD_junior_kirk,0,,,,,Y
2151,77279,"Kistler, Doug",Doug Kistler,0,1961,1961,HISTADD_doug_kistler,0,,,,,Y
2152,77280,"Kitchen, Curtis",Curtis Kitchen,0,1986,1986,HISTADD_curtis_kitchen,0,,,,,Y
2153,1123,"Kite, Greg",Greg Kite,0,1983,1994,greg_kite,0,,,,,Y
2154,954,"Kittles, Kerry",Kerry Kittles,0,1996,2004,kerry_kittles,0,,,,,Y
2155,1628467,"Kleber, Maxi",Maxi Kleber,1,2017,2018,maxi_kleber,1610612742,Dallas,Mavericks,DAL,mavericks,Y
2156,170,"Kleine, Joe",Joe Kleine,0,1985,1999,joe_kleine,0,,,,,Y
2157,101132,"Kleiza, Linas",Linas Kleiza,0,2005,2012,linas_kleiza,0,,,,,Y
2158,77283,"Klier, Leo",Leo Klier,0,1948,1949,HISTADD_crystal_klier,0,,,,,Y
2159,77284,"Klotz, Herm",Herm Klotz,0,1947,1947,HISTADD_red_klotz,0,,,,,Y
2160,77285,"Klueh, Duane",Duane Klueh,0,1949,1950,HISTADD_duane_klueh,0,,,,,Y
2161,77290,"Knight, Billy",Billy Knight,0,1976,1984,HISTADD_billy_knight,0,,,,,Y
2162,77287,"Knight, Bob",Bob Knight,0,1954,1954,HISTADD_bob_knight,0,,,,,Y
2163,2688,"Knight, Brandin",Brandin Knight,0,2004,2004,brandin_knight,0,,,,,Y
2164,202688,"Knight, Brandon",Brandon Knight,1,2011,2018,brandon_knight,1610612756,Phoenix,Suns,PHX,suns,Y
2165,1510,"Knight, Brevin",Brevin Knight,0,1997,2008,brevin_knight,0,,,,,Y
2166,1861,"Knight, Negele",Negele Knight,0,1990,1998,negele_knight,0,,,,,Y
2167,77288,"Knight, Ron",Ron Knight,0,1970,1971,HISTADD_ron_knight,0,,,,,Y
2168,77289,"Knight, Toby",Toby Knight,0,1977,1981,HISTADD_toby_knight,0,,,,,Y
2169,969,"Knight, Travis",Travis Knight,0,1996,2002,travis_knight,0,,,,,Y
2170,77291,"Knorek, Lee",Lee Knorek,0,1946,1949,HISTADD_lee_knorek,0,,,,,Y
2171,77292,"Knostman, Dick",Dick Knostman,0,1953,1953,HISTADD_dick_knostman,0,,,,,Y
2172,77293,"Knowles, Rod",Rod Knowles,0,1968,1968,HISTADD_rod_knowles,0,,,,,Y
2173,1628995,"Knox, Kevin",Kevin Knox,0,2018,2018,kevin_knox,0,,,,,Y
2174,77294,"Kofoed, Bart",Bart Kofoed,0,1987,1992,HISTADD_bart_kofoed,0,,,,,Y
2175,77295,"Kojis, Don",Don Kojis,0,1963,1974,HISTADD_don_kojis,0,,,,,Y
2176,77296,"Komenich, Milo",Milo Komenich,0,1949,1949,HISTADD_milo_komenich,0,,,,,Y
2177,77297,"Komives, Howard",Howard Komives,0,1964,1973,HISTADD_howie_komives,0,,,,,Y
2178,402,"Koncak, Jon",Jon Koncak,0,1985,1995,jon_koncak,0,,,,,Y
2179,77299,"Koper, Bud",Bud Koper,0,1964,1964,HISTADD_bud_koper,0,,,,,Y
2180,77300,"Kopicki, Joe",Joe Kopicki,0,1982,1984,HISTADD_joe_kopicki,0,,,,,Y
2181,1627788,"Korkmaz, Furkan",Furkan Korkmaz,1,2017,2018,furkan_korkmaz,1610612755,Philadelphia,76ers,PHI,sixers,Y
2182,77301,"Kornet, Frank",Frank Kornet,0,1989,1990,HISTADD_frank_kornet,0,,,,,Y
2183,1628436,"Kornet, Luke",Luke Kornet,1,2017,2018,luke_kornet,1610612752,New York,Knicks,NYK,knicks,Y
2184,101117,"Korolev, Yaroslav",Yaroslav Korolev,0,2005,2006,yaroslav_korolev,0,,,,,Y
2185,2594,"Korver, Kyle",Kyle Korver,1,2003,2018,kyle_korver,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y
2186,77302,"Kosmalski, Len",Len Kosmalski,0,1974,1975,HISTADD_len_kosmalski,0,,,,,Y
2187,77303,"Kostecka, Andy",Andy Kostecka,0,1948,1948,HISTADD_andy_kostecka,0,,,,,Y
2188,77304,"Kottman, Harold",Harold Kottman,0,1946,1946,HISTADD_harold_kottman,0,,,,,Y
2189,201585,"Koufos, Kosta",Kosta Koufos,1,2008,2018,kosta_koufos,1610612758,Sacramento,Kings,SAC,kings,Y
2190,77305,"Kozelko, Tom",Tom Kozelko,0,1973,1975,HISTADD_tom_kozelko,0,,,,,Y
2191,77306,"Kramer, Arvid",Arvid Kramer,0,1979,1979,HISTADD_arvid_kramer,0,,,,,Y
2192,77307,"Kramer, Barry",Barry Kramer,0,1964,1964,HISTADD_barry_kramer,0,,,,,Y
2193,77308,"Kramer, Joel",Joel Kramer,0,1978,1982,HISTADD_joel_kramer,0,,,,,Y
2194,77309,"Kraus, Dan",Dan Kraus,0,1948,1948,HISTADD_dan_kraus,0,,,,,Y
2195,77310,"Krautblatt, Herb",Herb Krautblatt,0,1948,1948,HISTADD_herb_krautblatt,0,,,,,Y
2196,203139,"Kravtsov, Viacheslav",Viacheslav Kravtsov,0,2012,2013,viacheslav_kravtsov,0,,,,,Y
2197,77311,"Krebs, Jim",Jim Krebs,0,1957,1963,HISTADD_red_krebs,0,,,,,Y
2198,77312,"Kreklow, Wayne",Wayne Kreklow,0,1980,1980,HISTADD_wayne_kreklow,0,,,,,Y
2199,77313,"Kron, Tom",Tom Kron,0,1966,1968,HISTADD_tommy_kron,0,,,,,Y
2200,77314,"Kropp, Tom",Tom Kropp,0,1975,1976,HISTADD_tom_kropp,0,,,,,Y
2201,2420,"Krstic, Nenad",Nenad Krstic,0,2004,2010,nenad_krstic,0,,,,,Y
2202,1474,"Krystkowiak, Larry",Larry Krystkowiak,0,1986,1996,larry_krystkowiak,0,,,,,Y
2203,77316,"Kuberski, Steve",Steve Kuberski,0,1969,1977,HISTADD_steve_kuberski,0,,,,,Y
2204,77317,"Kubiak, Leo",Leo Kubiak,0,1949,1949,HISTADD_leo_kubiak,0,,,,,Y
2205,77318,"Kuczenski, Bruce",Bruce Kuczenski,0,1983,1983,HISTADD_bruce_kuczenski,0,,,,,Y
2206,77319,"Kudelka, Frank",Frank Kudelka,0,1949,1952,HISTADD_apples_kudelka,0,,,,,Y
2207,77320,"Kuester, John",John Kuester,0,1977,1979,HISTADD_dupp_john_kuester,0,,,,,Y
2208,77322,"Kuka, Ray",Ray Kuka,0,1947,1948,HISTADD_ray_kuka,0,,,,,Y
2209,389,"Kukoc, Toni",Toni Kukoc,0,1993,2005,toni_kukoc,0,,,,,Y
2210,77323,"Kunnert, Kevin",Kevin Kunnert,0,1973,1981,HISTADD_kevin_kunnert,0,,,,,Y
2211,77324,"Kupchak, Mitch",Mitch Kupchak,0,1976,1985,HISTADD_mitch_kupchak,0,,,,,Y
2212,77325,"Kupec, Charles",Charles Kupec,0,1975,1977,HISTADD_cj_kupec,0,,,,,Y
2213,1629066,"Kurucs, Rodions",Rodions Kurucs,0,2018,2018,rodions_kurucs,0,,,,,Y
2214,201633,"Kurz, Rob",Rob Kurz,0,2008,2009,rob_kurz,0,,,,,Y
2215,2825,"Kutluay, Ibrahim",Ibrahim Kutluay,0,2004,2004,ibrahim_kutluay,0,,,,,Y
2216,1628398,"Kuzma, Kyle",Kyle Kuzma,1,2017,2018,kyle_kuzma,1610612747,Los Angeles,Lakers,LAL,lakers,Y
2217,203136,"Kuzmic, Ognjen",Ognjen Kuzmic,0,2013,2014,ognjen_kuzmic,0,,,,,Y
2218,1627851,"Kuzminskas, Mindaugas",Mindaugas Kuzminskas,0,2016,2017,mindaugas_kuzminskas,0,,,,,Y
2219,77327,"LaCour, Fred",Fred LaCour,0,1960,1962,HISTADD_fred_lacour,0,,,,,Y
2220,1711,"LaFrentz, Raef",Raef LaFrentz,0,1998,2008,raef_lafrentz,0,,,,,Y
2221,77328,"LaGarde, Tom",Tom LaGarde,0,1977,1984,HISTADD_tom_lagarde,0,,,,,Y
2222,1601,"LaRue, Rusty",Rusty LaRue,0,1997,2003,rusty_larue,0,,,,,Y
2223,77340,"LaRusso, Rudy",Rudy LaRusso,0,1959,1968,HISTADD_rudy_larusso,0,,,,,Y
2224,203897,"LaVine, Zach",Zach LaVine,1,2014,2018,zach_lavine,1610612741,Chicago,Bulls,CHI,bulls,Y
2225,1627746,"Labissiere, Skal",Skal Labissiere,1,2016,2018,skal_labissiere,1610612758,Sacramento,Kings,SAC,kings,Y
2226,77326,"Lacey, Sam",Sam Lacey,0,1970,1982,HISTADD_sam_lacey,0,,,,,Y
2227,363,"Laettner, Christian",Christian Laettner,0,1992,2004,christian_laettner,0,,,,,Y
2228,201802,"Lafayette, Oliver",Oliver Lafayette,0,2009,2009,oliver_lafayette,0,,,,,Y
2229,100263,"Laimbeer, Bill",Bill Laimbeer,0,1980,1993,bill_laimbeer,0,,,,,Y
2230,77329,"Lalich, Pete",Pete Lalich,0,1946,1946,HISTADD_pete_lalich,0,,,,,Y
2231,77330,"Lamar, Bo",Bo Lamar,0,1976,1976,HISTADD_bo_lamar,0,,,,,Y
2232,203117,"Lamb, Doron",Doron Lamb,0,2012,2013,doron_lamb,0,,,,,Y
2233,203087,"Lamb, Jeremy",Jeremy Lamb,1,2012,2018,jeremy_lamb,1610612766,Charlotte,Hornets,CHA,hornets,Y
2234,77331,"Lambert, John",John Lambert,0,1975,1981,HISTADD_john_lambert,0,,,,,Y
2235,77332,"Lamp, Jeff",Jeff Lamp,0,1981,1988,HISTADD_jeff_lamp,0,,,,,Y
2236,2573,"Lampe, Maciej",Maciej Lampe,0,2003,2005,maciej_lampe,0,,,,,Y
2237,77333,"Lampley, Jim",Jim Lampley,0,1986,1986,HISTADD_jimmy_lampley,0,,,,,Y
2238,2253,"Lampley, Sean",Sean Lampley,0,2002,2003,sean_lampley,0,,,,,Y
2239,201171,"Landry, Carl",Carl Landry,0,2007,2015,carl_landry,0,,,,,Y
2240,202068,"Landry, Marcus",Marcus Landry,0,2009,2009,marcus_landry,0,,,,,Y
2241,77334,"Landsberger, Mark",Mark Landsberger,0,1977,1983,HISTADD_mark_landsberger,0,,,,,Y
2242,77335,"Lane, Jerome",Jerome Lane,0,1988,1992,HISTADD_jerome_lane,0,,,,,Y
2243,457,"Lang, Andrew",Andrew Lang,0,1988,1999,andrew_lang,0,,,,,Y
2244,226,"Lang, Antonio",Antonio Lang,0,1994,1999,antonio_lang,0,,,,,Y
2245,2591,"Lang, James",James Lang,0,2006,2006,james_lang,0,,,,,Y
2246,1892,"Langdon, Trajan",Trajan Langdon,0,1999,2001,trajan_langdon,0,,,,,Y
2247,101247,"Langford, Keith",Keith Langford,0,2007,2007,keith_langford,0,,,,,Y
2248,2061,"Langhi, Dan",Dan Langhi,0,2000,2003,dan_langhi,0,,,,,Y
2249,600005,"Lanier, Bob",Bob Lanier,0,1970,1983,HISTADD_bob_lanier,0,,,,,Y
2250,77338,"Lantz, Stu",Stu Lantz,0,1968,1975,HISTADD_stu_lantz,0,,,,,Y
2251,1627879,"Laprovittola, Nicolas",Nicolas Laprovittola,0,2016,2016,nicolas_laprovittola,0,,,,,Y
2252,77339,"Larese, York",York Larese,0,1961,1961,HISTADD_york_larese,0,,,,,Y
2253,203499,"Larkin, Shane",Shane Larkin,1,2013,2017,shane_larkin,1610612738,Boston,Celtics,BOS,celtics,Y
2254,77341,"Laskowski, John",John Laskowski,0,1975,1976,HISTADD_john_laskowski,0,,,,,Y
2255,201186,"Lasme, Stephane",Stephane Lasme,0,2007,2007,stephane_lasme,0,,,,,Y
2256,77342,"Lattin, Dave",Dave Lattin,0,1967,1968,HISTADD_dave_lattin,0,,,,,Y
2257,968,"Lauderdale, Priest",Priest Lauderdale,0,1996,1997,priest_lauderdale,0,,,,,Y
2258,77344,"Laurel, Rich",Rich Laurel,0,1977,1977,HISTADD_richard_laurel,0,,,,,Y
2259,77345,"Lautenbach, Walt",Walt Lautenbach,0,1949,1949,HISTADD_walt_lautenbach,0,,,,,Y
2260,203530,"Lauvergne, Joffrey",Joffrey Lauvergne,1,2014,2017,joffrey_lauvergne,1610612759,San Antonio,Spurs,SAS,spurs,Y
2261,77346,"Lavelli, Tony",Tony Lavelli,0,1949,1950,HISTADD_tony_lavelli,0,,,,,Y
2262,77347,"Lavoy, Bob",Bob Lavoy,0,1950,1953,HISTADD_bob_lavoy,0,,,,,Y
2263,201151,"Law, Acie",Acie Law,0,2007,2010,acie_law,0,,,,,Y
2264,202371,"Lawal, Gani",Gani Lawal,0,2010,2010,gani_lawal,0,,,,,Y
2265,77348,"Lawrence, Ed",Ed Lawrence,0,1980,1980,HISTADD_ed_lawrence,0,,,,,Y
2266,1535,"Lawson, Jason",Jason Lawson,0,1997,2002,jason_lawson,0,,,,,Y
2267,201951,"Lawson, Ty",Ty Lawson,1,2009,2017,ty_lawson,1610612764,Washington,Wizards,WAS,wizards,Y
2268,1627774,"Layman, Jake",Jake Layman,1,2016,2018,jake_layman,1610612757,Portland,Trail Blazers,POR,blazers,Y
2269,77350,"Layton, Dennis",Dennis Layton,0,1971,1977,HISTADD_mo_layton,0,,,,,Y
2270,1627747,"LeVert, Caris",Caris LeVert,1,2016,2018,caris_levert,1610612751,Brooklyn,Nets,BKN,nets,Y
2271,1628388,"Leaf, TJ",TJ Leaf,1,2017,2018,tj_leaf,1610612754,Indiana,Pacers,IND,pacers,Y
2272,77351,"Leaks, Emanuel",Emanuel Leaks,0,1972,1973,HISTADD_manny_leaks,0,,,,,Y
2273,77352,"Lear, Hal",Hal Lear,0,1956,1956,HISTADD_king_lear,0,,,,,Y
2274,77353,"Leavell, Allen",Allen Leavell,0,1979,1988,HISTADD_allen_leavell,0,,,,,Y
2275,77354,"Lebo, Jeff",Jeff Lebo,0,1989,1989,HISTADD_jeff_lebo,0,,,,,Y
2276,287,"Leckner, Eric",Eric Leckner,0,1988,1996,eric_leckner,0,,,,,Y
2277,203495,"Ledo, Ricky",Ricky Ledo,0,2013,2014,ricky_ledo,0,,,,,Y
2278,77356,"Lee, Butch",Butch Lee,0,1978,1979,HISTADD_butch_lee,0,,,,,Y
2279,77357,"Lee, Clyde",Clyde Lee,0,1966,1975,HISTADD_clyde_lee,0,,,,,Y
2280,201584,"Lee, Courtney",Courtney Lee,1,2008,2018,courtney_lee,1610612752,New York,Knicks,NYK,knicks,Y
2281,1627814,"Lee, Damion",Damion Lee,1,2017,2018,damion_lee,1610612737,Atlanta,Hawks,ATL,hawks,Y
2282,101135,"Lee, David",David Lee,0,2005,2016,david_lee,0,,,,,Y
2283,77358,"Lee, Doug",Doug Lee,0,1991,1994,HISTADD_doug_lee,0,,,,,Y
2284,77359,"Lee, George",George Lee,0,1960,1967,HISTADD_george_lee,0,,,,,Y
2285,77360,"Lee, Greg",Greg Lee,0,1975,1975,HISTADD_greg_lee,0,,,,,Y
2286,77361,"Lee, Keith",Keith Lee,0,1985,1988,HISTADD_keith_lee,0,,,,,Y
2287,77362,"Lee, Kurk",Kurk Lee,0,1990,1990,HISTADD_kurk_lee,0,,,,,Y
2288,202723,"Lee, Malcolm",Malcolm Lee,0,2011,2014,malcolm_lee,0,,,,,Y
2289,77363,"Lee, Rock",Rock Lee,0,1981,1981,HISTADD_rock_lee,0,,,,,Y
2290,77364,"Lee, Ron",Ron Lee,0,1976,1981,HISTADD_ron_lee,0,,,,,Y
2291,77365,"Lee, Russell",Russell Lee,0,1972,1974,HISTADD_russell_lee,0,,,,,Y
2292,77366,"Leede, Ed",Ed Leede,0,1949,1950,HISTADD_ed_leede,0,,,,,Y
2293,77367,"Lefkowitz, Hank",Hank Lefkowitz,0,1946,1946,HISTADD_hank_lefkowitz,0,,,,,Y
2294,100,"Legler, Tim",Tim Legler,0,1989,1999,tim_legler,0,,,,,Y
2295,77369,"Lehmann, George",George Lehmann,0,1967,1968,HISTADD_george_lehmann,0,,,,,Y
2296,1627215,"Lemon Jr., Walter",Walter Lemon Jr.,0,2017,2017,walter_lemon jr.,0,,,,,Y
2297,203458,"Len, Alex",Alex Len,1,2013,2018,alex_len,1610612756,Phoenix,Suns,PHX,suns,Y
2298,702,"Lenard, Voshon",Voshon Lenard,0,1995,2005,voshon_lenard,0,,,,,Y
2299,77371,"Leonard, Bob",Bob Leonard,0,1956,1962,HISTADD_slick_leonard,0,,,,,Y
2300,77370,"Leonard, Gary",Gary Leonard,0,1989,1991,HISTADD_gary_leonard,0,,,,,Y
2301,202695,"Leonard, Kawhi",Kawhi Leonard,1,2011,2018,kawhi_leonard,1610612759,San Antonio,Spurs,SAS,spurs,Y
2302,203086,"Leonard, Meyers",Meyers Leonard,1,2012,2018,meyers_leonard,1610612757,Portland,Trail Blazers,POR,blazers,Y
2303,77372,"Les, Jim",Jim Les,0,1988,1994,HISTADD_jim_les,0,,,,,Y
2304,202727,"Leslie, Travis",Travis Leslie,0,2011,2011,travis_leslie,0,,,,,Y
2305,77373,"Lester, Ronnie",Ronnie Lester,0,1980,1985,HISTADD_ronnie_lester,0,,,,,Y
2306,77374,"Lett, Clifford",Clifford Lett,0,1989,1990,HISTADD_clifford_lett,0,,,,,Y
2307,202720,"Leuer, Jon",Jon Leuer,1,2011,2018,jon_leuer,1610612765,Detroit,Pistons,DET,pistons,Y
2308,77375,"Levane, Andrew",Andrew Levane,0,1948,1952,HISTADD_fuzzy_levane,0,,,,,Y
2309,77376,"Lever, Lafayette",Lafayette Lever,0,1982,1993,HISTADD_fat_lever,0,,,,,Y
2310,77377,"Levingston, Cliff",Cliff Levingston,0,1982,1994,HISTADD_cliff_levingston,0,,,,,Y
2311,77385,"Lewis, Bobby",Bobby Lewis,0,1967,1970,HISTADD_bobby_lewis,0,,,,,Y
2312,736,"Lewis, Cedric",Cedric Lewis,0,1995,1995,cedric_lewis,0,,,,,Y
2313,77379,"Lewis, Fred",Fred Lewis,0,1948,1949,HISTADD_fred_lewis,0,,,,,Y
2314,77380,"Lewis, Freddie",Freddie Lewis,0,1966,1976,HISTADD_freddie_lewis,0,,,,,Y
2315,77381,"Lewis, Grady",Grady Lewis,0,1946,1948,HISTADD_grady_lewis,0,,,,,Y
2316,729,"Lewis, Martin",Martin Lewis,0,1995,1996,martin_lewis,0,,,,,Y
2317,1900,"Lewis, Quincy",Quincy Lewis,0,1999,2003,quincy_lewis,0,,,,,Y
2318,77383,"Lewis, Ralph",Ralph Lewis,0,1987,1989,HISTADD_ralph_lewis,0,,,,,Y
2319,1740,"Lewis, Rashard",Rashard Lewis,0,1998,2013,rashard_lewis,0,,,,,Y
2320,77384,"Lewis, Reggie",Reggie Lewis,0,1987,1992,HISTADD_reggie_lewis,0,,,,,Y
2321,77386,"Liberty, Marcus",Marcus Liberty,0,1990,1993,HISTADD_marcus_liberty,0,,,,,Y
2322,77387,"Lichti, Todd",Todd Lichti,0,1989,1993,HISTADD_todd_lichti,0,,,,,Y
2323,202732,"Liggins, DeAndre",DeAndre Liggins,1,2011,2017,deandre_liggins,1610612740,New Orleans,Pelicans,NOP,pelicans,Y
2324,77388,"Ligon, Bill",Bill Ligon,0,1974,1974,HISTADD_bill_ligon,0,,,,,Y
2325,203081,"Lillard, Damian",Damian Lillard,1,2012,2018,damian_lillard,1610612757,Portland,Trail Blazers,POR,blazers,Y
2326,202391,"Lin, Jeremy",Jeremy Lin,1,2010,2018,jeremy_lin,1610612751,Brooklyn,Nets,BKN,nets,Y
2327,77389,"Lingenfelter, Steve",Steve Lingenfelter,0,1982,1983,HISTADD_steve_lingenfelter,0,,,,,Y
2328,175,"Lister, Alton",Alton Lister,0,1981,1997,alton_lister,0,,,,,Y
2329,988,"Livingston, Randy",Randy Livingston,0,1996,2006,randy_livingston,0,,,,,Y
2330,2733,"Livingston, Shaun",Shaun Livingston,1,2004,2018,shaun_livingston,1610612744,Golden State,Warriors,GSW,warriors,Y
2331,77392,"Livingstone, Ron",Ron Livingstone,0,1949,1950,HISTADD_ron_livingstone,0,,,,,Y
2332,1024,"Llamas, Horacio",Horacio Llamas,0,1996,2002,horacio_llamas,0,,,,,Y
2333,77394,"Lloyd, Earl",Earl Lloyd,0,1950,1959,HISTADD_bigcat_lloyd,0,,,,,Y
2334,77395,"Lloyd, Lewis",Lewis Lloyd,0,1981,1989,HISTADD_lewis_lloyd,0,,,,,Y
2335,77396,"Lloyd, Scott",Scott Lloyd,0,1976,1982,HISTADD_scott_lloyd,0,,,,,Y
2336,77397,"Lochmueller, Bob",Bob Lochmueller,0,1952,1952,HISTADD_bob_lochmueller,0,,,,,Y
2337,77398,"Lock, Robert",Robert Lock,0,1988,1988,HISTADD_rob_lock,0,,,,,Y
2338,77399,"Lockhart, Darrell",Darrell Lockhart,0,1983,1983,HISTADD_darrell_lockhart,0,,,,,Y
2339,1100,"Lockhart, Ian",Ian Lockhart,0,1990,1990,ian_lockhart,0,,,,,Y
2340,77401,"Loder, Kevin",Kevin Loder,0,1981,1983,HISTADD_kevin_loder,0,,,,,Y
2341,77402,"Lofgran, Don",Don Lofgran,0,1950,1953,HISTADD_donald_lofgran,0,,,,,Y
2342,1629155,"Lofton, Zach",Zach Lofton,0,2018,2018,zach_lofton,0,,,,,Y
2343,77403,"Logan, Johnny",Johnny Logan,0,1946,1950,HISTADD_johnny_logan,0,,,,,Y
2344,38,"Lohaus, Brad",Brad Lohaus,0,1987,1997,brad_lohaus,0,,,,,Y
2345,1609,"Long, Art",Art Long,0,2000,2002,art_long,0,,,,,Y
2346,3,"Long, Grant",Grant Long,0,1988,2002,grant_long,0,,,,,Y
2347,1381,"Long, John",John Long,0,1978,1996,john_long,0,,,,,Y
2348,77406,"Long, Paul",Paul Long,0,1967,1970,HISTADD_paul_long,0,,,,,Y
2349,1627848,"Long, Shawn",Shawn Long,0,2016,2016,shawn_long,0,,,,,Y
2350,26,"Longley, Luc",Luc Longley,0,1991,2000,luc_longley,0,,,,,Y
